ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10416,22,100,11,2457.18,Shipped,2,5,2005,Planes,99,S700_2466,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10105,31,65.77,3,2038.87,Shipped,1,2,2003,Ships,72,S700_2610,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
10119,38,65.77,12,2499.26,Shipped,2,4,2003,Ships,72,S700_2610,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10129,45,85.29,3,3838.05,Shipped,2,6,2003,Ships,72,S700_2610,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10143,31,85.29,16,2643.99,Shipped,3,8,2003,Ships,72,S700_2610,5085559555,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10154,36,64.33,1,2315.88,Shipped,4,10,2003,Ships,72,S700_2610,3105552373,Glendale,CA,92561,USA,NA,Young,Leslie,Small
10167,46,70.11,10,3225.06,Cancelled,4,10,2003,Ships,72,S700_2610,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10177,32,76.62,1,2451.84,Shipped,4,11,2003,Ships,72,S700_2610,+34 913 728 555,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small
10185,39,57.82,1,2254.98,Shipped,4,11,2003,Ships,72,S700_2610,5085559555,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10197,50,78.79,7,3939.5,Shipped,4,11,2003,Ships,72,S700_2610,(93) 203 4555,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10208,46,74.45,1,3424.7,Shipped,1,1,2004,Ships,72,S700_2610,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10222,36,80.95,13,2914.2,Shipped,1,2,2004,Ships,72,S700_2610,7605558146,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small
10233,29,82.4,1,2389.6,Shipped,1,3,2004,Ships,72,S700_2610,2015559350,Newark,NJ,94019,USA,NA,Brown,William,Small
10248,32,75.89,4,2428.48,Cancelled,2,5,2004,Ships,72,S700_2610,2125557818,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10261,44,68.67,2,3021.48,Shipped,2,6,2004,Ships,72,S700_2610,(514) 555-8054,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10273,42,62.16,5,2610.72,Shipped,3,7,2004,Ships,72,S700_2610,(02) 5554 67,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10283,47,65.77,7,3091.19,Shipped,3,8,2004,Ships,72,S700_2610,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium
10295,44,58.55,2,2576.2,Shipped,3,9,2004,Ships,72,S700_2610,6175559555,Boston,MA,51003,USA,NA,Yoshido,Juri,Small
10306,43,75.17,1,3232.31,Shipped,4,10,2004,Ships,72,S700_2610,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10316,48,74.45,18,3573.6,Shipped,4,11,2004,Ships,72,S700_2610,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10327,21,96.31,1,2022.51,Resolved,4,11,2004,Ships,72,S700_2610,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
10339,50,74.35,9,3717.5,Shipped,4,11,2004,Ships,72,S700_2610,+81 3 3584 0555,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10350,29,75.35,12,2185.15,Shipped,4,12,2004,Ships,72,S700_2610,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10373,41,70.33,16,2883.53,Shipped,1,1,2005,Ships,72,S700_2610,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,37,100,10,5017.57,Resolved,1,3,2005,Ships,72,S700_2610,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10397,22,66.5,4,1463,Shipped,1,3,2005,Ships,72,S700_2610,61.77.6555,Toulouse,,31000,France,EMEA,Roulet,Annette,Small
10414,31,75.89,4,2352.59,On Hold,2,5,2005,Ships,72,S700_2610,6175559555,Boston,MA,51003,USA,NA,Yoshido,Juri,Small
10103,42,100,6,4460.82,Shipped,1,1,2003,Classic Cars,101,S700_2824,07-98 9555,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10114,42,100,10,4758.18,Shipped,2,4,2003,Classic Cars,101,S700_2824,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10126,45,100,6,4597.2,Shipped,2,5,2003,Classic Cars,101,S700_2824,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10140,36,100,6,4114.8,Shipped,3,7,2003,Classic Cars,101,S700_2824,6505556809,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10150,20,100,3,2104,Shipped,3,9,2003,Classic Cars,101,S700_2824,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10164,39,81.93,4,3195.27,Resolved,4,10,2003,Classic Cars,101,S700_2824,7675-3555,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium
10175,42,85.98,11,3611.16,Shipped,4,11,2003,Classic Cars,101,S700_2824,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10183,23,86.99,3,2000.77,Shipped,4,11,2003,Classic Cars,101,S700_2824,2155554695,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10194,26,89.01,6,2314.26,Shipped,4,11,2003,Classic Cars,101,S700_2824,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10206,33,100,1,3871.89,Shipped,4,12,2003,Classic Cars,101,S700_2824,(604) 555-3392,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10217,31,88,6,2728,Shipped,1,2,2004,Classic Cars,101,S700_2824,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10229,50,100,11,5614,Shipped,1,3,2004,Classic Cars,101,S700_2824,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10245,44,100,4,4628.8,Shipped,2,5,2004,Classic Cars,101,S700_2824,2035559545,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium
10258,45,80.92,1,3641.4,Shipped,2,6,2004,Classic Cars,101,S700_2824,+81 3 3584 0555,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10270,46,88,4,4048,Shipped,3,7,2004,Classic Cars,101,S700_2824,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10281,27,85.98,11,2321.46,Shipped,3,8,2004,Classic Cars,101,S700_2824,2155551555,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10291,28,100,6,3256.96,Shipped,3,9,2004,Classic Cars,101,S700_2824,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10304,40,100,1,4208,Shipped,4,10,2004,Classic Cars,101,S700_2824,30.59.8555,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium
10313,30,99.13,9,2973.9,Shipped,4,10,2004,Classic Cars,101,S700_2824,(604) 555-3392,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10324,34,100,5,4248.3,Shipped,4,11,2004,Classic Cars,101,S700_2824,2125551500,NYC,NY,10022,USA,NA,Frick,Michael,Medium
10336,46,100,2,9558.8,Shipped,4,11,2004,Classic Cars,101,S700_2824,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Large
10348,32,82.83,7,2650.56,Shipped,4,11,2004,Classic Cars,101,S700_2824,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10358,27,100,3,3761.37,Shipped,4,12,2004,Classic Cars,101,S700_2824,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10371,34,100,3,4301.34,Shipped,1,1,2005,Classic Cars,101,S700_2824,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10382,34,54.84,9,1864.56,Shipped,1,2,2005,Classic Cars,101,S700_2824,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10411,34,100,4,3576.8,Shipped,2,5,2005,Classic Cars,101,S700_2824,(514) 555-8054,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10424,46,80.92,1,3722.32,In Process,2,5,2005,Classic Cars,101,S700_2824,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10106,32,100,1,3986.56,Shipped,1,2,2003,Planes,118,S700_2834,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,24,100,7,3417.12,Shipped,2,4,2003,Planes,118,S700_2834,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10133,27,99.67,2,2691.09,Shipped,2,6,2003,Planes,118,S700_2834,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10145,20,100,13,2752.6,Shipped,3,8,2003,Planes,118,S700_2834,6265557265,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10168,36,100,8,4527.72,Shipped,4,10,2003,Planes,118,S700_2834,6505556809,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10188,29,100,8,3957.05,Shipped,4,11,2003,Planes,118,S700_2834,+47 2267 3215,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10210,25,100,6,2818,Shipped,1,1,2004,Planes,118,S700_2834,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,29,100,8,3199.86,Shipped,1,2,2004,Planes,118,S700_2834,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10235,25,96.11,2,2402.75,Shipped,2,4,2004,Planes,118,S700_2834,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,44,100,3,6055.72,Shipped,2,5,2004,Planes,118,S700_2834,4085553659,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10263,47,100,9,5465.16,Shipped,2,6,2004,Planes,118,S700_2834,2035552570,Bridgewater,CT,97562,USA,NA,King,Julie,Medium
10275,48,100,8,6378.72,Shipped,3,7,2004,Planes,118,S700_2834,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10285,45,100,13,5392.8,Shipped,3,8,2004,Planes,118,S700_2834,6175558555,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium
10297,35,100,3,3986.5,Shipped,3,9,2004,Planes,118,S700_2834,+353 1862 1555,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium
10308,31,100,6,4009.23,Shipped,4,10,2004,Planes,118,S700_2834,9145554562,White Plains,NY,24067,USA,NA,Frick,Steve,Medium
10318,50,100,8,7119,Shipped,4,11,2004,Planes,118,S700_2834,2155551555,Allentown,PA,70267,USA,NA,Yu,Kyung,Large
10328,33,100,11,4072.2,Shipped,4,11,2004,Planes,118,S700_2834,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10340,29,100,6,4094.51,Shipped,4,11,2004,Planes,118,S700_2834,(93) 203 4555,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10353,48,68.8,4,3302.4,Shipped,4,12,2004,Planes,118,S700_2834,2035554407,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium
10361,44,72.42,5,3186.48,Shipped,4,12,2004,Planes,118,S700_2834,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10375,25,66.73,10,1668.25,Shipped,1,2,2005,Planes,118,S700_2834,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10388,50,100,3,7154.5,Shipped,1,3,2005,Planes,118,S700_2834,5085552555,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Large
10398,23,100,9,2810.83,Shipped,1,3,2005,Planes,118,S700_2834,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Small
10401,21,96.11,2,2018.31,On Hold,2,4,2005,Planes,118,S700_2834,2015559350,Newark,NJ,94019,USA,NA,Brown,William,Small
10416,41,100,3,5642.83,Shipped,2,5,2005,Planes,118,S700_2834,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
10106,44,74.4,8,3273.6,Shipped,1,2,2003,Planes,80,S700_3167,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,43,76,14,3268,Shipped,2,4,2003,Planes,80,S700_3167,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10143,28,96,3,2688,Shipped,3,8,2003,Planes,80,S700_3167,5085559555,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10155,43,86.4,1,3715.2,Shipped,4,10,2003,Planes,80,S700_3167,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10168,48,96,15,4608,Shipped,4,10,2003,Planes,80,S700_3167,6505556809,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10199,38,82.4,3,3131.2,Shipped,4,12,2003,Planes,80,S700_3167,3105553722,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium
10210,31,86.4,13,2678.4,Shipped,1,1,2004,Planes,80,S700_3167,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,26,67.2,15,1747.2,Shipped,1,2,2004,Planes,80,S700_3167,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10235,32,92,9,2944,Shipped,2,4,2004,Planes,80,S700_3167,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,44,67.2,10,2956.8,Shipped,2,5,2004,Planes,80,S700_3167,4085553659,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10262,27,76,5,2052,Cancelled,2,6,2004,Planes,80,S700_3167,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10275,43,73.6,15,3164.8,Shipped,3,7,2004,Planes,80,S700_3167,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10284,25,69.6,7,1740,Shipped,3,8,2004,Planes,80,S700_3167,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,22,80.8,3,1777.6,Shipped,3,9,2004,Planes,80,S700_3167,+49 89 61 08 9555,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10308,21,87.2,13,1831.2,Shipped,4,10,2004,Planes,80,S700_3167,9145554562,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10316,48,75.2,5,3609.6,Shipped,4,11,2004,Planes,80,S700_3167,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10328,33,64,13,2112,Shipped,4,11,2004,Planes,80,S700_3167,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10341,34,100,5,3644.12,Shipped,4,11,2004,Planes,80,S700_3167,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10353,43,81.95,6,3523.85,Shipped,4,12,2004,Planes,80,S700_3167,2035554407,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium
10361,44,100,10,5001.92,Shipped,4,12,2004,Planes,80,S700_3167,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10375,44,100,11,5208.72,Shipped,1,2,2005,Planes,80,S700_3167,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10386,32,94.34,17,3018.88,Resolved,1,3,2005,Planes,80,S700_3167,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10398,29,65.6,10,1902.4,Shipped,1,3,2005,Planes,80,S700_3167,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Small
10401,77,92,9,7084,On Hold,2,4,2005,Planes,80,S700_3167,2015559350,Newark,NJ,94019,USA,NA,Brown,William,Large
10416,39,67.2,10,2620.8,Shipped,2,5,2005,Planes,80,S700_3167,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10105,39,81.14,6,3164.46,Shipped,1,2,2003,Ships,100,S700_3505,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10118,36,100,1,4219.2,Shipped,2,4,2003,Ships,100,S700_3505,(93) 203 4555,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10129,42,91.15,6,3828.3,Shipped,2,6,2003,Ships,100,S700_3505,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10142,21,100,3,2334.99,Shipped,3,8,2003,Ships,100,S700_3505,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10153,50,88.15,2,4407.5,Shipped,3,9,2003,Ships,100,S700_3505,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10167,24,100,13,2812.8,Cancelled,4,10,2003,Ships,100,S700_3505,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10177,44,92.16,4,4055.04,Shipped,4,11,2003,Ships,100,S700_3505,+34 913 728 555,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium
10185,37,100,4,3891.66,Shipped,4,11,2003,Ships,100,S700_3505,5085559555,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium
10197,27,92.16,10,2488.32,Shipped,4,11,2003,Ships,100,S700_3505,(93) 203 4555,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small
10208,37,100,4,4447.4,Shipped,1,1,2004,Ships,100,S700_3505,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10222,38,100,16,4187.22,Shipped,1,2,2004,Ships,100,S700_3505,7605558146,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium
10232,48,96.16,1,4615.68,Shipped,1,3,2004,Ships,100,S700_3505,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10248,30,100,7,3245.4,Cancelled,2,5,2004,Ships,100,S700_3505,2125557818,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10261,25,88.15,5,2203.75,Shipped,2,6,2004,Ships,100,S700_3505,(514) 555-8054,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small
10273,40,86.15,8,3446,Shipped,3,7,2004,Ships,100,S700_3505,(02) 5554 67,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10283,22,88.15,10,1939.3,Shipped,3,8,2004,Ships,100,S700_3505,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10295,34,100,5,3473.78,Shipped,3,9,2004,Ships,100,S700_3505,6175559555,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10306,32,90.15,4,2884.8,Shipped,4,10,2004,Ships,100,S700_3505,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10315,31,86.15,3,2670.65,Shipped,4,10,2004,Ships,100,S700_3505,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10327,43,80,2,3440,Resolved,4,11,2004,Ships,100,S700_3505,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10337,31,89.38,1,2770.78,Shipped,4,11,2004,Ships,100,S700_3505,2125558493,NYC,NY,10022,USA,NA,Hernandez,Maria,Small
10350,31,77.34,13,2397.54,Shipped,4,12,2004,Ships,100,S700_3505,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10373,34,96.34,2,3275.56,Shipped,1,1,2005,Ships,100,S700_3505,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10386,45,92.08,2,4143.6,Resolved,1,3,2005,Ships,100,S700_3505,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10397,48,100,3,5192.64,Shipped,1,3,2005,Ships,100,S700_3505,61.77.6555,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
10414,28,100,7,3029.04,On Hold,2,5,2005,Ships,100,S700_3505,6175559555,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10105,22,100,7,2556.18,Shipped,1,2,2003,Ships,99,S700_3962,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
10117,45,83.42,1,3753.9,Shipped,2,4,2003,Ships,99,S700_3962,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10129,30,85.41,7,2562.3,Shipped,2,6,2003,Ships,99,S700_3962,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10142,38,85.41,4,3245.58,Shipped,3,8,2003,Ships,99,S700_3962,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10153,20,100,3,2204.6,Shipped,3,9,2003,Ships,99,S700_3962,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10167,28,100,14,3003,Cancelled,4,10,2003,Ships,99,S700_3962,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10177,24,100,5,2526.48,Shipped,4,11,2003,Ships,99,S700_3962,+34 913 728 555,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small
10185,22,79.45,5,1747.9,Shipped,4,11,2003,Ships,99,S700_3962,5085559555,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10197,35,93.35,11,3267.25,Shipped,4,11,2003,Ships,99,S700_3962,(93) 203 4555,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10208,33,85.41,5,2818.53,Shipped,1,1,2004,Ships,99,S700_3962,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10222,31,95.34,17,2955.54,Shipped,1,2,2004,Ships,99,S700_3962,7605558146,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small
10232,35,82.43,2,2885.05,Shipped,1,3,2004,Ships,99,S700_3962,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10248,35,90.37,8,3162.95,Cancelled,2,5,2004,Ships,99,S700_3962,2125557818,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10261,50,81.43,6,4071.5,Shipped,2,6,2004,Ships,99,S700_3962,(514) 555-8054,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10273,26,100,9,2969.46,Shipped,3,7,2004,Ships,99,S700_3962,(02) 5554 67,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10283,38,89.38,11,3396.44,Shipped,3,8,2004,Ships,99,S700_3962,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium
10294,45,100,1,4692.6,Shipped,3,9,2004,Ships,99,S700_3962,6175557555,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Medium
10306,30,100,5,3515.7,Shipped,4,10,2004,Ships,99,S700_3962,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10315,37,91.37,4,3380.69,Shipped,4,10,2004,Ships,99,S700_3962,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10327,37,86.61,3,3204.57,Resolved,4,11,2004,Ships,99,S700_3962,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10337,36,71.89,7,2588.04,Shipped,4,11,2004,Ships,99,S700_3962,2125558493,NYC,NY,10022,USA,NA,Hernandez,Maria,Small
10350,25,100,16,2854.75,Shipped,4,12,2004,Ships,99,S700_3962,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10373,37,100,8,4025.6,Shipped,1,1,2005,Ships,99,S700_3962,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10386,30,95.48,3,2864.4,Resolved,1,3,2005,Ships,99,S700_3962,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10397,36,100,2,3789.72,Shipped,1,3,2005,Ships,99,S700_3962,61.77.6555,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
10414,27,90.37,8,2439.99,On Hold,2,5,2005,Ships,99,S700_3962,6175559555,Boston,MA,51003,USA,NA,Yoshido,Juri,Small
10106,48,61.44,10,2949.12,Shipped,1,2,2003,Planes,74,S700_4002,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10119,26,59.22,1,1539.72,Shipped,2,4,2003,Planes,74,S700_4002,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10131,26,85.13,2,2213.38,Shipped,2,6,2003,Planes,74,S700_4002,2035554407,Glendale,CT,97561,USA,NA,Lewis,Dan,Small
10143,34,85.87,5,2919.58,Shipped,3,8,2003,Planes,74,S700_4002,5085559555,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10155,44,85.87,3,3778.28,Shipped,4,10,2003,Planes,74,S700_4002,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10168,39,82.91,17,3233.49,Shipped,4,10,2003,Planes,74,S700_4002,6505556809,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10178,45,76.25,2,3431.25,Shipped,4,11,2003,Planes,74,S700_4002,61.77.6555,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
10198,40,63.67,2,2546.8,Shipped,4,11,2003,Planes,74,S700_4002,+63 2 555 3587,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small
10210,42,70.33,15,2953.86,Shipped,1,1,2004,Planes,74,S700_4002,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10222,43,74.03,2,3183.29,Shipped,1,2,2004,Planes,74,S700_4002,7605558146,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium
10235,34,72.55,11,2466.7,Shipped,2,4,2004,Planes,74,S700_4002,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,38,62.19,12,2363.22,Shipped,2,5,2004,Planes,74,S700_4002,4085553659,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10262,35,71.07,7,2487.45,Cancelled,2,6,2004,Planes,74,S700_4002,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10275,31,72.55,17,2249.05,Shipped,3,7,2004,Planes,74,S700_4002,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10284,32,64.41,9,2061.12,Shipped,3,8,2004,Planes,74,S700_4002,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,47,86.62,5,4071.14,Shipped,3,9,2004,Planes,74,S700_4002,+49 89 61 08 9555,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium
10308,39,68.11,15,2656.29,Shipped,4,10,2004,Planes,74,S700_4002,9145554562,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10316,44,62.19,7,2736.36,Shipped,4,11,2004,Planes,74,S700_4002,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
